,index,forecast_sales,country,stockCode
5,2012-06-30,27.565423088793075,United Kingdom,72799C
0,2012-01-31,-94.80111437975022,United Kingdom,72799E
1,2012-02-29,-93.91549117400086,United Kingdom,72799E
2,2012-03-31,-76.66991453986611,United Kingdom,72799E
3,2012-04-30,-75.69943768629022,United Kingdom,72799E
4,2012-05-31,-79.79571696576933,United Kingdom,72799E
5,2012-06-30,-73.52454289043621,United Kingdom,72799E
0,2011-12-31,-187.71860026021713,United Kingdom,72799F
1,2012-01-31,-263.965541745789,United Kingdom,72799F
2,2012-02-29,-260.3009664965516,United Kingdom,72799F
3,2012-03-31,-212.14482938293733,United Kingdom,72799F
4,2012-04-30,-245.28133980343264,United Kingdom,72799F
5,2012-05-31,-228.53501929753133,United Kingdom,72799F
0,2012-01-31,14.579958009031072,United Kingdom,72800B
1,2012-02-29,29.165028670908388,United Kingdom,72800B
2,2012-03-31,11.474886319296466,United Kingdom,72800B
3,2012-04-30,8.92510404949402,United Kingdom,72800B
4,2012-05-31,15.29999895553578,United Kingdom,72800B
5,2012-06-30,7.650100551732676,United Kingdom,72800B
0,2012-01-31,25.071246155670828,United Kingdom,72800C
1,2012-02-29,42.37223523125188,United Kingdom,72800C
2,2012-03-31,20.883548047215598,United Kingdom,72800C
3,2012-04-30,27.44488935181252,United Kingdom,72800C
4,2012-05-31,26.26623755281284,United Kingdom,72800C
5,2012-06-30,9.968245997744237,United Kingdom,72800C
0,2011-12-31,44.369778230468825,United Kingdom,72800D
1,2012-01-31,20.575091703035564,United Kingdom,72800D
2,2012-02-29,15.299934881210238,United Kingdom,72800D
3,2012-03-31,15.209985176642155,United Kingdom,72800D
4,2012-04-30,67.57510630612288,United Kingdom,72800D
5,2012-05-31,21.60496422970155,United Kingdom,72800D
0,2012-01-31,-181.99668266912673,United Kingdom,72800E
1,2012-02-29,-140.98428994041635,United Kingdom,72800E
2,2012-03-31,-152.52695653204626,United Kingdom,72800E
3,2012-04-30,-148.9095698957317,United Kingdom,72800E
4,2012-05-31,-109.22209161371885,United Kingdom,72800E
5,2012-06-30,-147.9996473782012,United Kingdom,72800E
0,2012-01-31,5.6787955604589895,United Kingdom,72801C
1,2012-02-29,1.6676301541707659,United Kingdom,72801C
2,2012-03-31,6.976259169441652,United Kingdom,72801C
3,2012-04-30,11.104869391257035,United Kingdom,72801C
4,2012-05-31,16.623669164783202,United Kingdom,72801C
5,2012-06-30,-2.6627042307586395,United Kingdom,72801C
0,2012-01-31,6.7318656414806455,United Kingdom,72801D
1,2012-02-29,15.595848821000313,United Kingdom,72801D
2,2012-03-31,16.6803204683941,United Kingdom,72801D
3,2012-04-30,10.769459724350908,United Kingdom,72801D
4,2012-05-31,25.634074837792287,United Kingdom,72801D
5,2012-06-30,-0.5316871725627035,United Kingdom,72801D
0,2011-12-31,12.149646205259154,United Kingdom,72801G
1,2012-01-31,-23.679926291295494,United Kingdom,72801G
2,2012-02-29,5.465569804004511,United Kingdom,72801G
3,2012-03-31,-10.398881269480164,United Kingdom,72801G
4,2012-04-30,-14.373712898253881,United Kingdom,72801G
5,2012-05-31,-22.097864911840766,United Kingdom,72801G
0,2012-01-31,21.21723385848567,United Kingdom,72801d
1,2012-02-29,35.57950405815471,United Kingdom,72801d
2,2012-03-31,17.66228758055661,United Kingdom,72801d
3,2012-04-30,7.250308207542757,United Kingdom,72801d
4,2012-05-31,15.288189935942743,United Kingdom,72801d
5,2012-06-30,7.360217459418614,United Kingdom,72801d
0,2012-01-31,-2.798830289291537,United Kingdom,72802A
1,2012-02-29,-115.19599901129118,United Kingdom,72802A
2,2012-03-31,60.63109544545642,United Kingdom,72802A
3,2012-04-30,-119.55578688158806,United Kingdom,72802A
4,2012-05-31,-85.20373539280232,United Kingdom,72802A
5,2012-06-30,-127.73642143189488,United Kingdom,72802A
0,2011-12-31,191.00366354077454,United Kingdom,72802B
1,2012-01-31,183.61422501535043,United Kingdom,72802B
2,2012-02-29,46.35842911825573,United Kingdom,72802B
3,2012-03-31,156.1865525950902,United Kingdom,72802B
4,2012-04-30,47.60496547019909,United Kingdom,72802B
5,2012-05-31,104.01596121199057,United Kingdom,72802B
0,2011-12-31,-89.70364958340527,United Kingdom,72802C
1,2012-01-31,-259.2619291632464,United Kingdom,72802C
2,2012-02-29,-253.1745200497038,United Kingdom,72802C
3,2012-03-31,-205.92571733175805,United Kingdom,72802C
4,2012-04-30,-357.7401180826986,United Kingdom,72802C
5,2012-05-31,-281.9682170796861,United Kingdom,72802C
0,2011-12-31,-19.021395626387733,United Kingdom,72803A
1,2012-01-31,-16.320971580877426,United Kingdom,72803A
2,2012-02-29,1.280090075452538,United Kingdom,72803A
3,2012-03-31,-2.4038383379412043,United Kingdom,72803A
4,2012-04-30,-27.279046360817407,United Kingdom,72803A
5,2012-05-31,-67.07251536062938,United Kingdom,72803A
0,2011-12-31,401.57263176301024,United Kingdom,72807A
1,2012-01-31,152.41997537986512,United Kingdom,72807A
2,2012-02-29,37.10291636360658,United Kingdom,72807A
3,2012-03-31,110.05774819460777,United Kingdom,72807A
4,2012-04-30,71.20371413320774,United Kingdom,72807A
5,2012-05-31,176.15327680334076,United Kingdom,72807A
0,2011-12-31,120.40335132689074,United Kingdom,72807B
1,2012-01-31,39.11976479992518,United Kingdom,72807B
2,2012-02-29,-65.59163383669531,United Kingdom,72807B
3,2012-03-31,25.557363243970872,United Kingdom,72807B
4,2012-04-30,8.171320088627688,United Kingdom,72807B
5,2012-05-31,126.204190467588,United Kingdom,72807B
0,2011-12-31,300.17244298819656,United Kingdom,72807C
1,2012-01-31,201.74480995893143,United Kingdom,72807C
2,2012-02-29,98.62436150560306,United Kingdom,72807C
3,2012-03-31,267.6308916246781,United Kingdom,72807C
4,2012-04-30,27.075939567449808,United Kingdom,72807C
5,2012-05-31,123.51866255716585,United Kingdom,72807C
0,2012-01-31,93.01029907526485,United Kingdom,75049L
1,2012-02-29,123.90503775511411,United Kingdom,75049L
2,2012-03-31,150.76123155663618,United Kingdom,75049L
3,2012-04-30,157.9855131188171,United Kingdom,75049L
4,2012-05-31,158.45041710172515,United Kingdom,75049L
5,2012-06-30,102.03265961750019,United Kingdom,75049L
0,2012-01-31,5.933237385472941,United Kingdom,79051A
1,2012-02-29,9.678472060081008,United Kingdom,79051A
2,2012-03-31,5.623315734035032,United Kingdom,79051A
3,2012-04-30,15.613440512956137,United Kingdom,79051A
4,2012-05-31,11.383887824078306,United Kingdom,79051A
5,2012-06-30,26.71849847230402,United Kingdom,79051A
0,2012-01-31,14.777899999666317,United Kingdom,79066K
1,2012-02-29,35.155927817400226,United Kingdom,79066K
2,2012-03-31,37.72801888864191,United Kingdom,79066K
3,2012-04-30,25.478054940126853,United Kingdom,79066K
4,2012-05-31,36.910372786535135,United Kingdom,79066K
5,2012-06-30,31.472117102504363,United Kingdom,79066K
0,2012-01-31,7.539999619364002,United Kingdom,79144B
1,2012-02-29,1.665010251895234,United Kingdom,79144B
2,2012-03-31,2.505010482331432,United Kingdom,79144B
3,2012-04-30,1.2500122315346598,United Kingdom,79144B
4,2012-05-31,0.8300050846208462,United Kingdom,79144B
5,2012-06-30,0.8350064091055112,United Kingdom,79144B
0,2012-01-31,9.624981229587263,United Kingdom,79144C
1,2012-02-29,1.6599850466942714,United Kingdom,79144C
2,2012-03-31,5.019970206338147,United Kingdom,79144C
3,2012-04-30,2.934964248445826,United Kingdom,79144C
4,2012-05-31,1.2549689252957412,United Kingdom,79144C
5,2012-06-30,2.0849715519509218,United Kingdom,79144C
0,2012-01-31,5.1823978042264685e-06,United Kingdom,79149B
1,2012-02-29,0.4199999779068243,United Kingdom,79149B
2,2012-03-31,-1.0372179773954215e-06,United Kingdom,79149B
3,2012-04-30,-2.8374073018366808e-06,United Kingdom,79149B
4,2012-05-31,-4.924844804854445e-06,United Kingdom,79149B
5,2012-06-30,0.20999466502054515,United Kingdom,79149B
0,2012-01-31,5.792238896974318,United Kingdom,79190A
1,2012-02-29,9.74128922054232,United Kingdom,79190A
2,2012-03-31,3.200272389209071,United Kingdom,79190A
3,2012-04-30,10.089379827848017,United Kingdom,79190A
4,2012-05-31,5.988669743654487,United Kingdom,79190A
5,2012-06-30,9.53769881210594,United Kingdom,79190A
0,2012-01-31,6.241372283840624,United Kingdom,79190B
1,2012-02-29,9.570143974883084,United Kingdom,79190B
2,2012-03-31,6.088934180881169,United Kingdom,79190B
3,2012-04-30,15.80771110008337,United Kingdom,79190B
4,2012-05-31,4.066520117460216,United Kingdom,79190B
5,2012-06-30,6.650342834824814,United Kingdom,79190B
0,2012-01-31,9.524580046048087,United Kingdom,79190D
1,2012-02-29,1.4069676827785562,United Kingdom,79190D
2,2012-03-31,7.50926054396317,United Kingdom,79190D
3,2012-04-30,11.621606575367585,United Kingdom,79190D
4,2012-05-31,2.473981595884797,United Kingdom,79190D
5,2012-06-30,7.796308286488025,United Kingdom,79190D
0,2012-01-31,-1.672876812400152,United Kingdom,79191B
1,2012-02-29,-1.9034511164678856,United Kingdom,79191B
2,2012-03-31,7.600792478093952,United Kingdom,79191B
3,2012-04-30,4.010314626275313,United Kingdom,79191B
4,2012-05-31,4.629866161266419,United Kingdom,79191B
5,2012-06-30,1.3444831238424082,United Kingdom,79191B
0,2011-12-31,16.215336954382547,United Kingdom,79191C
1,2012-01-31,0.5880880280098593,United Kingdom,79191C
2,2012-02-29,4.805768974346203,United Kingdom,79191C
3,2012-03-31,-4.511476188499731,United Kingdom,79191C
4,2012-04-30,-2.3538629081414464,United Kingdom,79191C
5,2012-05-31,-5.2961337314989985,United Kingdom,79191C
0,2012-01-31,1.8726184063618545,United Kingdom,79191D
1,2012-02-29,3.8066025942770096,United Kingdom,79191D
2,2012-03-31,7.695549145593528,United Kingdom,79191D
3,2012-04-30,3.184503748427151,United Kingdom,79191D
4,2012-05-31,-0.42651890362164835,United Kingdom,79191D
5,2012-06-30,12.752343738057403,United Kingdom,79191D
0,2012-01-31,26.620116711006922,United Kingdom,79302M
1,2012-02-29,26.55610777439656,United Kingdom,79302M
2,2012-03-31,54.88122382155418,United Kingdom,79302M
3,2012-04-30,43.27262517929503,United Kingdom,79302M
4,2012-05-31,5.915320041714118,United Kingdom,79302M
5,2012-06-30,16.23739454375913,United Kingdom,79302M
0,2011-12-31,5.100400457803565,United Kingdom,81952V
1,2012-01-31,6.739932802254341,United Kingdom,81952V
2,2012-02-29,0.4247756255532269,United Kingdom,81952V
3,2012-03-31,2.0848769811558343,United Kingdom,81952V
4,2012-04-30,-2.5572414958929812e-05,United Kingdom,81952V
5,2012-05-31,0.8299177379055989,United Kingdom,81952V
0,2012-01-31,357.6332383298046,United Kingdom,82001S
1,2012-02-29,146.4906135202172,United Kingdom,82001S
2,2012-03-31,245.9431335685086,United Kingdom,82001S
3,2012-04-30,257.7602970133302,United Kingdom,82001S
4,2012-05-31,130.30492898590074,United Kingdom,82001S
5,2012-06-30,286.6569458881636,United Kingdom,82001S
0,2011-12-31,17.74896427842952,United Kingdom,82011B
1,2012-01-31,11.915506345449554,United Kingdom,82011B
2,2012-02-29,15.537093991518645,United Kingdom,82011B
3,2012-03-31,26.71879027507852,United Kingdom,82011B
4,2012-04-30,22.780304232784815,United Kingdom,82011B
5,2012-05-31,18.316765006923248,United Kingdom,82011B
0,2011-12-31,29.800685953129957,United Kingdom,82011C
1,2012-01-31,25.44324324679431,United Kingdom,82011C
2,2012-02-29,30.405037096142284,United Kingdom,82011C
3,2012-03-31,28.006905542303894,United Kingdom,82011C
4,2012-04-30,36.85839979970976,United Kingdom,82011C
5,2012-05-31,26.44226277984075,United Kingdom,82011C
0,2012-01-31,863.5515218755866,United Kingdom,82494L
1,2012-02-29,935.1078463476197,United Kingdom,82494L
2,2012-03-31,898.9350856970364,United Kingdom,82494L
3,2012-04-30,626.555788222992,United Kingdom,82494L
4,2012-05-31,261.9026239428101,United Kingdom,82494L
5,2012-06-30,1107.29131294912,United Kingdom,82494L
0,2012-01-31,50.80685865353889,United Kingdom,82613B
1,2012-02-29,19.632713703210033,United Kingdom,82613B
2,2012-03-31,46.37357348427153,United Kingdom,82613B
3,2012-04-30,3.7254367997034183,United Kingdom,82613B
4,2012-05-31,3.4972954037596455,United Kingdom,82613B
5,2012-06-30,9.64490537726791,United Kingdom,82613B
0,2012-01-31,90.84017123053081,United Kingdom,82613C
1,2012-02-29,24.3659628309599,United Kingdom,82613C
2,2012-03-31,33.74007173054465,United Kingdom,82613C
3,2012-04-30,23.737942704746363,United Kingdom,82613C
4,2012-05-31,13.67289140553808,United Kingdom,82613C
5,2012-06-30,23.71427309117111,United Kingdom,82613C
0,2012-01-31,92.25317379703873,United Kingdom,82613D
1,2012-02-29,9.366993053089033,United Kingdom,82613D
2,2012-03-31,24.275144329481634,United Kingdom,82613D
3,2012-04-30,10.439352522650834,United Kingdom,82613D
4,2012-05-31,0.9791657065959889,United Kingdom,82613D
5,2012-06-30,12.747988831377246,United Kingdom,82613D
0,2012-01-31,29.672920732347784,United Kingdom,82616B
1,2012-02-29,6.488991764594591,United Kingdom,82616B
2,2012-03-31,21.224749290896924,United Kingdom,82616B
3,2012-04-30,9.198243344180042,United Kingdom,82616B
4,2012-05-31,-0.004051926608429568,United Kingdom,82616B
5,2012-06-30,8.968413027908202,United Kingdom,82616B
0,2012-01-31,14.820198406136718,United Kingdom,82616C
1,2012-02-29,10.021785340851725,United Kingdom,82616C
2,2012-03-31,33.247948003158285,United Kingdom,82616C
3,2012-04-30,9.079297574216799,United Kingdom,82616C
4,2012-05-31,7.386478506491976,United Kingdom,82616C
5,2012-06-30,23.462484429673047,United Kingdom,82616C
0,2012-01-31,-541.1544541397193,United Kingdom,84029E
1,2012-02-29,-1249.3465313886718,United Kingdom,84029E
2,2012-03-31,-1577.7559554137556,United Kingdom,84029E
3,2012-04-30,-1643.885931056861,United Kingdom,84029E
4,2012-05-31,-1525.9067448544442,United Kingdom,84029E
5,2012-06-30,-1514.7130398516865,United Kingdom,84029E
0,2012-01-31,-919.7620511810193,United Kingdom,84029G
1,2012-02-29,-1277.5113460933221,United Kingdom,84029G
2,2012-03-31,-1439.3624750893082,United Kingdom,84029G
3,2012-04-30,-1619.7347756160088,United Kingdom,84029G
4,2012-05-31,-1570.2450989286795,United Kingdom,84029G
5,2012-06-30,-1601.5323357802793,United Kingdom,84029G
0,2012-01-31,35.039303220254595,United Kingdom,84030E
1,2012-02-29,-20.243109608226234,United Kingdom,84030E
2,2012-03-31,-37.40880564229275,United Kingdom,84030E
3,2012-04-30,-77.38737610031995,United Kingdom,84030E
4,2012-05-31,-93.0271810655355,United Kingdom,84030E
5,2012-06-30,-75.2806581351382,United Kingdom,84030E
0,2012-01-31,-41.109533641604166,United Kingdom,84031A
1,2012-02-29,-132.88330129582062,United Kingdom,84031A
2,2012-03-31,-85.68327833097642,United Kingdom,84031A
3,2012-04-30,-127.63710129682214,United Kingdom,84031A
4,2012-05-31,-117.94268230997034,United Kingdom,84031A
5,2012-06-30,-119.73668706463633,United Kingdom,84031A
0,2012-01-31,134.48845806353134,United Kingdom,84031B
1,2012-02-29,36.16453115614846,United Kingdom,84031B
2,2012-03-31,62.0270884793257,United Kingdom,84031B
3,2012-04-30,16.53183899023182,United Kingdom,84031B
4,2012-05-31,16.95484755206249,United Kingdom,84031B
5,2012-06-30,9.749891688533907,United Kingdom,84031B
0,2012-01-31,-221.81014831093725,United Kingdom,84032A
1,2012-02-29,-447.22626711758426,United Kingdom,84032A
2,2012-03-31,-436.3708264940406,United Kingdom,84032A
3,2012-04-30,-487.2118305665959,United Kingdom,84032A
4,2012-05-31,-431.1273492640522,United Kingdom,84032A
5,2012-06-30,-431.34445210164614,United Kingdom,84032A
0,2012-01-31,-137.21823563663992,United Kingdom,84032B
1,2012-02-29,-288.98027122471603,United Kingdom,84032B
2,2012-03-31,-316.0416811160627,United Kingdom,84032B
3,2012-04-30,-294.9166401823628,United Kingdom,84032B
4,2012-05-31,-286.372428935502,United Kingdom,84032B
5,2012-06-30,-268.3461526414231,United Kingdom,84032B
0,2011-12-31,39.07678335451623,United Kingdom,84086C
1,2012-01-31,80.77178323917404,United Kingdom,84086C
2,2012-02-29,4.034793488740469,United Kingdom,84086C
3,2012-03-31,19.51208933037899,United Kingdom,84086C
4,2012-04-30,6.435081300890182,United Kingdom,84086C
5,2012-05-31,9.156510127325554,United Kingdom,84086C
0,2011-12-31,0.28500007507436753,United Kingdom,84201B
1,2012-01-31,-1.2714380581702045e-07,United Kingdom,84201B
2,2012-02-29,-4.4437780216677325e-07,United Kingdom,84201B
3,2012-03-31,-7.346851645939623e-07,United Kingdom,84201B
4,2012-04-30,-7.402420240665286e-07,United Kingdom,84201B
5,2012-05-31,1.5199983405950932,United Kingdom,84201B
0,2011-12-31,0.09500279465067157,United Kingdom,84206A
1,2012-01-31,2.279975438840422,United Kingdom,84206A
2,2012-02-29,1.4235807881957108e-05,United Kingdom,84206A
3,2012-03-31,2.160281502472383e-05,United Kingdom,84206A
4,2012-04-30,2.8169364890584525e-05,United Kingdom,84206A
5,2012-05-31,3.051828698719117e-05,United Kingdom,84206A
0,2011-12-31,0.09498889936988189,United Kingdom,84206C
1,2012-01-31,-8.304152768187634e-06,United Kingdom,84206C
2,2012-02-29,-6.754718471113641e-06,United Kingdom,84206C
3,2012-03-31,-6.753471757964258e-06,United Kingdom,84206C
4,2012-04-30,-8.417986486111695e-06,United Kingdom,84206C
5,2012-05-31,0.0949885326089731,United Kingdom,84206C
0,2012-01-31,10.135005102187941,United Kingdom,84251G
1,2012-02-29,1.9900330404119697,United Kingdom,84251G
2,2012-03-31,3.835021596852148,United Kingdom,84251G
3,2012-04-30,3.7349936079801203,United Kingdom,84251G
4,2012-05-31,3.1299832360686457,United Kingdom,84251G
5,2012-06-30,8.134989915935044,United Kingdom,84251G
0,2012-01-31,32.882530644668144,United Kingdom,84279P
1,2012-02-29,22.93130663513726,United Kingdom,84279P
2,2012-03-31,78.07106977702666,United Kingdom,84279P
3,2012-04-30,38.30425700155676,United Kingdom,84279P
4,2012-05-31,70.84382464641845,United Kingdom,84279P
5,2012-06-30,155.87720763432233,United Kingdom,84279P
0,2011-12-31,-41.512301004070274,United Kingdom,84341B
1,2012-01-31,-80.95841886587297,United Kingdom,84341B
2,2012-02-29,-77.59960314281113,United Kingdom,84341B
3,2012-03-31,-71.69079441871152,United Kingdom,84341B
4,2012-04-30,-70.06694783576177,United Kingdom,84341B
5,2012-05-31,-67.52310360356157,United Kingdom,84341B
0,2012-01-31,51.75826795393712,United Kingdom,84406B
1,2012-02-29,163.55087661855265,United Kingdom,84406B
2,2012-03-31,167.80262457850588,United Kingdom,84406B
3,2012-04-30,118.25629469180282,United Kingdom,84406B
4,2012-05-31,-32.99334261216944,United Kingdom,84406B
5,2012-06-30,130.6006578169994,United Kingdom,84406B
0,2012-01-31,2.954834607059764,United Kingdom,84429A
1,2012-02-29,13.274726585146258,United Kingdom,84429A
2,2012-03-31,14.699938556429043,United Kingdom,84429A
3,2012-04-30,5.844846511600502,United Kingdom,84429A
4,2012-05-31,5.899954233556379,United Kingdom,84429A
5,2012-06-30,17.644834804813893,United Kingdom,84429A
0,2011-12-31,16.50992242421865,United Kingdom,84508B
1,2012-01-31,14.211214671105992,United Kingdom,84508B
2,2012-02-29,4.312302767036051,United Kingdom,84508B
3,2012-03-31,22.503511331999043,United Kingdom,84508B
4,2012-04-30,3.6997421533266674,United Kingdom,84508B
5,2012-05-31,9.100822302493668,United Kingdom,84508B
0,2011-12-31,26.58231527556763,United Kingdom,84508C
1,2012-01-31,26.10475785662332,United Kingdom,84508C
2,2012-02-29,14.27220563945286,United Kingdom,84508C
3,2012-03-31,26.59465313282713,United Kingdom,84508C
4,2012-04-30,23.617094417945385,United Kingdom,84508C
5,2012-05-31,12.98953421227344,United Kingdom,84508C
0,2012-01-31,405.7875474557891,United Kingdom,84509A
1,2012-02-29,222.06607617781458,United Kingdom,84509A
2,2012-03-31,182.3981185805186,United Kingdom,84509A
3,2012-04-30,171.18196556936533,United Kingdom,84509A
4,2012-05-31,221.9032714957733,United Kingdom,84509A
5,2012-06-30,210.9530390074365,United Kingdom,84509A
0,2012-01-31,18.491873810111755,United Kingdom,84509B
1,2012-02-29,-4.385690736293128,United Kingdom,84509B
2,2012-03-31,61.494849526270045,United Kingdom,84509B
3,2012-04-30,-16.331750770549064,United Kingdom,84509B
4,2012-05-31,31.36979910463111,United Kingdom,84509B
5,2012-06-30,-4.573472998440238,United Kingdom,84509B
0,2012-01-31,115.76924464991004,United Kingdom,84509C
1,2012-02-29,50.49948172670626,United Kingdom,84509C
2,2012-03-31,24.490656388771445,United Kingdom,84509C
3,2012-04-30,18.70483091789749,United Kingdom,84509C
4,2012-05-31,20.544358544755195,United Kingdom,84509C
5,2012-06-30,72.58502396777072,United Kingdom,84509C
0,2012-01-31,25.138512858831643,United Kingdom,84509E
1,2012-02-29,10.874253081279974,United Kingdom,84509E
2,2012-03-31,-8.079974371812693,United Kingdom,84509E
3,2012-04-30,-10.179149164360556,United Kingdom,84509E
4,2012-05-31,-6.653440039815777,United Kingdom,84509E
5,2012-06-30,-3.2977638429752405,United Kingdom,84509E
0,2012-01-31,125.07358572381725,United Kingdom,84509G
1,2012-02-29,30.450098009447743,United Kingdom,84509G
2,2012-03-31,66.2977059182513,United Kingdom,84509G
3,2012-04-30,39.75366536927974,United Kingdom,84509G
4,2012-05-31,23.63078833603027,United Kingdom,84509G
5,2012-06-30,-3.7337571886512677,United Kingdom,84509G
0,2012-01-31,60.26514559796631,United Kingdom,84509a
1,2012-02-29,109.50633251884278,United Kingdom,84509a
2,2012-03-31,106.46604979469451,United Kingdom,84509a
3,2012-04-30,77.29559151115612,United Kingdom,84509a
4,2012-05-31,74.25886196676403,United Kingdom,84509a
5,2012-06-30,101.06607158562753,United Kingdom,84509a
0,2012-01-31,-0.0011074273117195332,United Kingdom,84509c
1,2012-02-29,3.72896519931742,United Kingdom,84509c
2,2012-03-31,7.619099657736715,United Kingdom,84509c
3,2012-04-30,41.10873850402797,United Kingdom,84509c
4,2012-05-31,18.810020550369874,United Kingdom,84509c
5,2012-06-30,11.350299066239588,United Kingdom,84509c
0,2012-01-31,122.02856400341668,United Kingdom,84510A
1,2012-02-29,63.84781865552026,United Kingdom,84510A
2,2012-03-31,128.11366425809075,United Kingdom,84510A
3,2012-04-30,90.42200120709525,United Kingdom,84510A
4,2012-05-31,65.19485993715419,United Kingdom,84510A
5,2012-06-30,108.64621919572403,United Kingdom,84510A
0,2012-01-31,47.96988675167788,United Kingdom,84510C
1,2012-02-29,13.749949805114383,United Kingdom,84510C
2,2012-03-31,20.540002249312806,United Kingdom,84510C
3,2012-04-30,12.424961121088469,United Kingdom,84510C
4,2012-05-31,5.58996543043823,United Kingdom,84510C
5,2012-06-30,9.324955905360934,United Kingdom,84510C
0,2012-01-31,10.044981949806242,United Kingdom,84510E
1,2012-02-29,4.339993773261665,United Kingdom,84510E
2,2012-03-31,2.504979076091408,United Kingdom,84510E
3,2012-04-30,-2.8527398177047303e-06,United Kingdom,84510E
4,2012-05-31,9.167255132780383e-08,United Kingdom,84510E
5,2012-06-30,1.8550197654116303,United Kingdom,84510E
0,2012-01-31,12.23649879766589,United Kingdom,84519A
1,2012-02-29,-2.932708319435254,United Kingdom,84519A
2,2012-03-31,-2.2550937310562142,United Kingdom,84519A
3,2012-04-30,-11.43890485849252,United Kingdom,84519A
4,2012-05-31,-10.028625165093807,United Kingdom,84519A
5,2012-06-30,-40.064177415652864,United Kingdom,84519A
0,2012-01-31,104.93599070048876,United Kingdom,84519B
1,2012-02-29,55.83714804890738,United Kingdom,84519B
2,2012-03-31,54.22761270607591,United Kingdom,84519B
3,2012-04-30,20.906821310534376,United Kingdom,84519B
4,2012-05-31,45.86975227906162,United Kingdom,84519B
5,2012-06-30,30.809784852782904,United Kingdom,84519B
0,2012-01-31,32.0317497117893,United Kingdom,84535B
1,2012-02-29,38.622718206792854,United Kingdom,84535B
2,2012-03-31,20.21851329995334,United Kingdom,84535B
3,2012-04-30,28.979398934589526,United Kingdom,84535B
4,2012-05-31,28.870242858447604,United Kingdom,84535B
5,2012-06-30,24.551123872533285,United Kingdom,84535B
0,2012-01-31,30.889875249504954,United Kingdom,84536A
1,2012-02-29,24.310034425315358,United Kingdom,84536A
2,2012-03-31,50.375233946029816,United Kingdom,84536A
3,2012-04-30,58.67492375639072,United Kingdom,84536A
4,2012-05-31,47.72006962666289,United Kingdom,84536A
5,2012-06-30,74.4752430783969,United Kingdom,84536A
0,2012-01-31,-31.17482861092934,United Kingdom,84536B
1,2012-02-29,-23.38381236389864,United Kingdom,84536B
2,2012-03-31,3.2018575094992237,United Kingdom,84536B
3,2012-04-30,-1.3814309147914026,United Kingdom,84536B
4,2012-05-31,-13.488169633691095,United Kingdom,84536B
5,2012-06-30,38.31862298835616,United Kingdom,84536B
0,2012-01-31,-177.6708519385415,United Kingdom,84558A
1,2012-02-29,-213.42665716217704,United Kingdom,84558A
2,2012-03-31,-165.12119054123386,United Kingdom,84558A
3,2012-04-30,-140.46864597388458,United Kingdom,84558A
4,2012-05-31,-177.64462407196336,United Kingdom,84558A
5,2012-06-30,-133.1132008032584,United Kingdom,84558A
0,2012-01-31,-29.228090073925458,United Kingdom,84558a
1,2012-02-29,-21.323477915855747,United Kingdom,84558a
2,2012-03-31,-22.344213380447094,United Kingdom,84558a
3,2012-04-30,-23.24459641089208,United Kingdom,84558a
4,2012-05-31,-21.2499839076935,United Kingdom,84558a
5,2012-06-30,-19.25523918739666,United Kingdom,84558a
0,2012-01-31,-18.787113463277052,United Kingdom,84559A
1,2012-02-29,-23.355887710584085,United Kingdom,84559A
2,2012-03-31,-4.82585390553893,United Kingdom,84559A
3,2012-04-30,-25.900739756327074,United Kingdom,84559A
4,2012-05-31,-7.947936469667972,United Kingdom,84559A
5,2012-06-30,-5.142719792408082,United Kingdom,84559A
0,2011-12-31,1.308314731532711,United Kingdom,84559B
1,2012-01-31,-44.83012146942258,United Kingdom,84559B
2,2012-02-29,-36.60118996174212,United Kingdom,84559B
3,2012-03-31,-17.156281785964378,United Kingdom,84559B
4,2012-04-30,-44.969858057671814,United Kingdom,84559B
5,2012-05-31,-29.030612565716005,United Kingdom,84559B
0,2012-01-31,-3.1641211254000137,United Kingdom,84569A
1,2012-02-29,-15.009715216565265,United Kingdom,84569A
2,2012-03-31,11.420747555065002,United Kingdom,84569A
3,2012-04-30,-6.911431873599118,United Kingdom,84569A
4,2012-05-31,-3.4853590036194344,United Kingdom,84569A
5,2012-06-30,-6.975168582144346,United Kingdom,84569A
0,2012-01-31,20.84808717301825,United Kingdom,84569D
1,2012-02-29,8.253563364282563,United Kingdom,84569D
2,2012-03-31,28.38357870788476,United Kingdom,84569D
3,2012-04-30,13.671309711972079,United Kingdom,84569D
4,2012-05-31,48.82899924288465,United Kingdom,84569D
5,2012-06-30,31.472678759714906,United Kingdom,84569D
0,2012-01-31,226.6910989466911,United Kingdom,84596B
1,2012-02-29,108.91527232024616,United Kingdom,84596B
2,2012-03-31,115.68136816585981,United Kingdom,84596B
3,2012-04-30,159.1376191246281,United Kingdom,84596B
4,2012-05-31,137.37146535275977,United Kingdom,84596B
5,2012-06-30,159.27687724538322,United Kingdom,84596B
0,2012-01-31,184.80949730270035,United Kingdom,84596F
1,2012-02-29,93.16797445956693,United Kingdom,84596F
2,2012-03-31,111.23181659178385,United Kingdom,84596F
3,2012-04-30,112.12036127858181,United Kingdom,84596F
4,2012-05-31,88.0691797561817,United Kingdom,84596F
5,2012-06-30,112.6675687172267,United Kingdom,84596F
0,2012-01-31,57.661453795308205,United Kingdom,84596G
1,2012-02-29,-7.350631345731692,United Kingdom,84596G
